sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
500104088,YouBike2.0_文林福華路口,19,0,士林區,2023-05-08 21:11:04,25.10094,121.52243,文林路 / 福華路口(東側),Shilin Dist,YouBike2.0_Wenlin Rd. & Fude Rd. Intersection,Wenlin Rd. & Fude Rd. Intersection (East),19,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:11:04,2023-05-08
500104099,YouBike2.0_文林路101巷口,7,0,士林區,2023-05-08 21:52:04,25.08761,121.52608,文林路100號前,Shilin Dist,YouBike2.0_Ln. 101， Wenlin Rd.,No. 100， Wenlin Rd.,7,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:52:04,2023-05-08
500104104,YouBike2.0_德行公園,14,0,士林區,2023-05-08 21:57:13,25.10585,121.52376,德行西路33號對側,Shilin Dist,YouBike2.0_Dexing Park,No. 33， Dexing W. Rd. (Opposite),14,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:57:13,2023-05-08
500104105,YouBike2.0_承德後港街口,11,0,士林區,2023-05-08 20:52:04,25.08238,121.52309,承德路四段/後港街口,Shilin Dist,YouBike2.0_Chengde Rd & Hougang St. Intersection,Sec. 4， Chengde Rd & Hougang St. Intersection,11,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 20:52:04,2023-05-08
500104107,YouBike2.0_捷運士林站(1號出口),38,0,士林區,2023-05-08 21:44:04,25.09561,121.52552,中正路236巷/中正路口,Shilin Dist,YouBike2.0_MRT Shilin Sta. (Exit 1),Ln. 236， Zhongzheng Rd. & Zhongzheng Rd. Intersection,38,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:44:04,2023-05-08
500104108,YouBike2.0_捷運芝山站(2號出口)_1,62,0,士林區,2023-05-08 21:56:14,25.10336,121.52263,福華路/福華路162巷(東南側),Shilin Dist,YouBike2.0_MRT Zhishan Sta. (Exit 2)_1,Fuhua Rd. & Ln. 162， Fuhua Rd. Intersection (Southeast),62,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:56:14,2023-05-08
500104109,YouBike2.0_銘傳大學(中山北路五段280巷口),23,0,士林區,2023-05-08 21:52:04,25.08762,121.52711,中山北路五段280巷口,Shilin Dist,YouBike2.0_MCU (Ln. 280， Sec. 5， Zhongshan N. Rd.),Ln. 280， Sec. 5， Zhongshan N. Rd.,23,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:52:04,2023-05-08
500104112,YouBike2.0_劍潭郵局,16,0,士林區,2023-05-08 19:59:04,25.08182,121.52431,基河路/承德路四段77巷口(捷運橋下),Shilin Dist,YouBike2.0_Shihlin Jiantan Post Office,Jihe Rd. & Ln. 77， Sec. 4， Chengde Rd. Intersection (Under Bridge),16,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 19:59:04,2023-05-08
500104116,YouBike2.0_天母東路8巷/忠誠路二段154巷口,14,0,士林區,2023-05-08 21:57:04,25.11579,121.53113,天母東路8巷57號對側,Shilin Dist,YouBike2.0_Ln. 8， Tianmu E. Rd. & Ln. 154， Sec. 2， Zhongcheng Rd. Intersection,No. 57， Ln. 8， Tianmu E. Rd. (Opposite),8,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:57:04,2023-05-08
500105005,YouBike2.0_捷運萬隆站(2號出口),12,0,文山區,2023-05-08 21:56:14,25.00144,121.53983,興隆路一段70巷/羅斯福路5段211巷26弄口,Wenshan Dist,YouBike2.0_MRT Wanlong Sta. (Exit 2),Ln. 70， Sec. 1， Xinrong Rd. & Aly. 26， Ln. 211， Sec. 5， Roosevelt Rd.,12,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:56:14,2023-05-08
500105006,YouBike2.0_景仁公園,16,0,文山區,2023-05-08 21:10:08,24.99621,121.54043,羅斯福路六段142巷1號(旁),Wenshan Dist,YouBike2.0_Jingren Park,No. 1， Ln. 142， Sec. 6， Roosevelt Rd.,16,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:10:08,2023-05-08
500105017,YouBike2.0_仙跡岩登山口(景興路),22,0,文山區,2023-05-08 20:50:09,24.99118,121.5436,景興街239號(前),Wenshan Dist,YouBike2.0_Xianjiyan Trailhead (Jingxing Rd.),No. 239， Jingxing Rd.,22,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 20:50:09,2023-05-08
500105019,YouBike2.0_捷運動物園站,18,0,文山區,2023-05-08 21:30:21,24.99873,121.57985,新光路二段30號(對面),Wenshan Dist,YouBike2.0_MRT Taipei Zoo Sta.,No. 30， Sec. 2， Xinguang Rd. (Opposite),18,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:30:21,2023-05-08
500105022,YouBike2.0_文山運動中心,20,0,文山區,2023-05-08 21:45:05,24.99676,121.5596,興隆路三段/興隆路三段192巷8弄,Wenshan Dist,YouBike2.0_Wen Shan Sports Center,Sec. 3， Xinglong Rd./Aly. 8， Ln. 192， Sec. 3， Xinglong Rd.,20,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:45:05,2023-05-08
500105023,YouBike2.0_捷運辛亥站,29,0,文山區,2023-05-08 20:56:04,25.00467,121.55684,辛亥路四段114號(旁人行道),Wenshan Dist,YouBike2.0_MRT Xinhai Sta.,No. 114， Sec. 4， Xinhai Rd.,29,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 20:56:04,2023-05-08
500105034,YouBike2.0_老泉街籃球場,14,0,文山區,2023-05-08 18:33:05,24.97619,121.5583,老泉街26巷老泉街口(籃球場前),Wenshan Dist,YouBike2.0_Laoquan St. Basketball Court,Ln. 26， Laoquan St. Intersection,14,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 18:33:05,2023-05-08
500105048,YouBike2.0_捷運萬芳醫院站(興隆路三段115巷),20,0,文山區,2023-05-08 21:46:04,24.99939,121.55848,興隆路三段115巷2號,Wenshan Dist,YouBike2.0_MRT Wanfang Hospital Sta. (Ln. 115， Sec. 3， Xinglong Rd.),No. 2， Ln. 115， Sec. 3， Xinglong Rd.,20,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:46:04,2023-05-08
500105050,YouBike2.0_辛亥生態公園,18,0,文山區,2023-05-08 21:52:04,25.00348,121.55642,辛亥路四段199號,Wenshan Dist,YouBike2.0_Xinhai Ecological Park,No. 199， Sec. 4， Xinhai Rd.,18,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:52:04,2023-05-08
500105071,YouBike2.0_景行公園,15,0,文山區,2023-05-08 21:43:04,24.99279,121.54255,景中街與景中街30巷口,Wenshan Dist,YouBike2.0_Jing Sing Park,Jingzhong St. & Ln. 30， Jingzhong St. Intersection,15,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:43:04,2023-05-08
500105080,YouBike2.0_萬美萬安街口,16,0,文山區,2023-05-08 20:51:04,25.00223,121.57039,萬美街一段/萬安街口,Wenshan Dist,YouBike2.0_Wanmei St. & Wan'an St. Intersection,Sec. 1， Wanmei St. & Wan'an St. Intersection,16,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 20:51:04,2023-05-08
500106003,YouBike2.0_捷運公館站(1號出口),12,0,中正區,2023-05-08 21:55:12,25.014529,121.534374,羅斯福路四段68號,Zhongzheng Dist,YouBike2.0_MRT Gongguan Sta. (Exit 1),No.68， Sec. 4， Roosevelt Rd.,12,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:55:12,2023-05-08
500106004,YouBike2.0_捷運公館站(4號出口),12,0,中正區,2023-05-08 21:39:04,25.015069,121.533828,羅斯福路四段48號,Zhongzheng Dist,YouBike2.0_MRT Gongguan Sta. (Exit 4),No.48， Sec. 4， Roosevelt Rd.,12,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:39:04,2023-05-08
500106015,YouBike2.0_捷運古亭站(8號出口),15,0,中正區,2023-05-08 21:56:04,25.02701,121.52164,和平西路一段13-1號前方,Zhongzheng Dist,YouBike2.0_MRT Guting Sta. (Exit 8),No. 13-1， Sec. 1， Heping W. Rd.,15,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:56:04,2023-05-08
500106019,YouBike2.0_孫立人將軍官邸,23,0,中正區,2023-05-08 21:11:04,25.02933,121.51854,南昌路一段136號前,Zhongzheng Dist,YouBike2.0_Gen.Sun Li-Jen Residence,No. 136， Nanchang Rd.,23,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:11:04,2023-05-08
500106022,YouBike2.0_捷運中正紀念堂站(3號出口),18,0,中正區,2023-05-08 21:55:12,25.03239,121.51866,金華街17號前方,Zhongzheng Dist,YouBike2.0_MRT C.K.S. Memorial Hall Sta. (Exit 3),No. 17， Jinhua St.,18,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:55:12,2023-05-08
500106038,YouBike2.0_南門國中,29,0,中正區,2023-05-08 21:30:21,25.03543,121.50834,廣州街8巷/廣州街口東南側,Zhongzheng Dist,YouBike2.0_Nan Men Junior High School,Ln. 8， Guangzhou St/Guangzhou St Intersection. (Southeast),29,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:30:21,2023-05-08
500106040,YouBike2.0_介壽公園,23,0,中正區,2023-05-08 20:53:04,25.03907,121.5138,貴陽街懷寧街口(東北側),Zhongzheng Dist,YouBike2.0_Jieshou Park,Guiyang St & Huaining St Intersection (Northeast),23,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 20:53:04,2023-05-08
500106041,YouBike2.0_中華貴陽街口,20,0,中正區,2023-05-08 21:15:04,25.03938,121.50772,貴陽街一段243之1號(前),Zhongzheng Dist,YouBike2.0_Zhonghua Rd & Guiyang St Intersection,No. 234-1， Sec. 1， Guiyang St.,20,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:15:04,2023-05-08
500106043,YouBike2.0_捷運善導寺站(1號出口),33,0,中正區,2023-05-08 21:44:04,25.04527,121.5222,忠孝東路一段7號,Zhongzheng Dist,YouBike2.0_MRT Shandao Temple Sta (Exit 1),No. 7， Sec. 1， Zhongxiao E. Rd.,33,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:44:04,2023-05-08
500106044,YouBike2.0_濟南紹興路口,39,0,中正區,2023-05-08 21:48:03,25.04193,121.52459,濟南紹興路口東南側,Zhongzheng Dist,YouBike2.0_Jinan Rd & Shaoxing S. St Intersection,Jinan Rd & Shaoxing S. St Intersection. (Southeast),39,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:48:03,2023-05-08
500106046,YouBike2.0_林森仁愛路口,13,0,中正區,2023-05-08 21:56:04,25.03915,121.52163,林森南路與仁愛路一段西北側,Zhongzheng Dist,YouBike2.0_Linsen S. Rd & Sec 1， Ren'ai Rd Intersection,Linsen S. Rd & Section 1， Ren'ai Rd Intersection. (Northwest),13,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:56:04,2023-05-08
500106047,YouBike2.0_中正運動中心,30,0,中正區,2023-05-08 21:16:04,25.03786,121.51985,信義路一段1號前,Zhongzheng Dist,YouBike2.0_Zhongzheng Sports Center,No. 1， Sec 1， Xinyi Rd.,30,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:16:04,2023-05-08
500106048,YouBike2.0_信義杭州路口,47,0,中正區,2023-05-08 21:50:09,25.0357,121.5241,信義路一段21號前,Zhongzheng Dist,YouBike2.0_Sec 1， Xinyi Rd & Hangzhou S. Rd Intersection,No. 21， Sec 1， Xinyi Rd.,47,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:50:09,2023-05-08
500106050,YouBike2.0_捷運小南門站(1號出口),46,0,中正區,2023-05-08 21:36:04,25.03648,121.50951,愛國西路/延平南路(西北側),Zhongzheng Dist,YouBike2.0_MRT Xiaonanmen Sta. (Exit 1),Aiguo E. Rd. & Yanping S. Rd Intersection (Northwest),46,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:36:04,2023-05-08
500106051,YouBike2.0_延平南路133巷口,17,0,中正區,2023-05-08 21:40:10,25.03792,121.50846,延平南路162號對側,Zhongzheng Dist,YouBike2.0_Ln. 133， Yanping S. Rd Intersection,No.162， Yanping S. Rd. (Opposite),17,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:40:10,2023-05-08
500106054,YouBike2.0_法務部,27,0,中正區,2023-05-08 20:54:05,25.03705,121.51249,重慶南路一段130號旁,Zhongzheng Dist,YouBike2.0_Agency Against Corruption,No. 130， Sec. 1， Chongqing S. Rd.,27,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 20:54:05,2023-05-08
500106055,YouBike2.0_臺北市立大學(博愛校區),59,0,中正區,2023-05-08 21:21:05,25.03545,121.51327,愛國西路1號(前),Zhongzheng Dist,YouBike2.0_University of Taipei Boai Campus,No. 1， Aiguo W. Rd.,59,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:21:05,2023-05-08
500106056,YouBike2.0_國家圖書館,36,0,中正區,2023-05-08 21:05:04,25.03763,121.51709,中山南路20號前,Zhongzheng Dist,YouBike2.0_National Central Library,No. 20， Zhongshan S. Rd.,36,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:05:04,2023-05-08
500106060,YouBike2.0_中華漢口街口,19,0,中正區,2023-05-08 21:55:12,25.04533,121.50944,中華路一段與漢口街一段路口,Zhongzheng Dist,YouBike2.0_Sec. 1， Zhonghua Rd & Hankou St Intersection,Sec. 1， Zhonghua Rd & Sec. 1， Hankou St Intersection,19,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:55:12,2023-05-08
500106061,YouBike2.0_中華路一段21巷口,22,0,中正區,2023-05-08 21:52:04,25.04677,121.50989,中華路一段11號(斜前方),Zhongzheng Dist,YouBike2.0_Ln. 21， Sec. 1， Zhonghua Rd Intersection,No. 11， Sec. 1， Zhonghua Rd. (Front right),22,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:52:04,2023-05-08
500106062,YouBike2.0_捷運臺大醫院站(4號出口),60,0,中正區,2023-05-08 21:42:04,25.04297,121.51643,常德街1號(公園路側),Zhongzheng Dist,YouBike2.0_MRT NTU Hospital Sta. (Exit 4),No. 1， Changde St. (Gongyuan Rd),60,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:42:04,2023-05-08
500106069,YouBike2.0_捷運忠孝新生站(2號出口),32,0,中正區,2023-05-08 21:38:04,25.04235,121.53222,忠孝東路二段132號(東側),Zhongzheng Dist,YouBike2.0_MRT Zhongxiao Xinsheng Sta.(Exit.2),No. 132， Sec. 2， Jhongsiao E. Rd. (East),32,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:38:04,2023-05-08
500106070,YouBike2.0_光華商場,28,0,中正區,2023-05-08 21:39:04,25.04478,121.53274,新生北路一段/市民大道三段口(西側),Zhongzheng Dist,YouBike2.0_Guang Hua Computer Market,Sec. 1， Sinsheng N. Rd. & Sec. 3， Civic Blvd. Intersection (West),28,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:39:04,2023-05-08
500106072,YouBike2.0_捷運中正紀念堂站(5號出口),29,0,中正區,2023-05-08 21:26:04,25.03526,121.5168,捷運中正紀念堂站(5號出口)西側,Zhongzheng Dist,YouBike2.0_MRT C.K.S Memorial Hall Sta.(Exit.5),MRT C.K.S Memorial Hall Sta. (Exit.5) (West),29,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:26:04,2023-05-08
500106079,YouBike2.0_捷運中正紀念堂站(6號出口),17,0,中正區,2023-05-08 19:38:04,25.03615,121.5166,捷運中正紀念堂站(6號出口)北側,Zhongzheng Dist,YouBike2.0_MRT C.K.S Memorial Hall Sta.(Exit 6),MRT C.K.S Memorial Hall Sta.(Exit.6) (North),17,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 19:38:04,2023-05-08
500106084,YouBike2.0_捷運西門站(5號出口),30,0,中正區,2023-05-08 21:57:13,25.04244,121.50864,捷運西門站(5號出口)南側,Zhongzheng Dist,YouBike2.0_MRT Ximen Sta. (Exit 5),MRT Ximen Sta. (Exit 5) (South),30,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:57:13,2023-05-08
500106085,YouBike2.0_弘道國中,18,0,中正區,2023-05-08 19:10:11,25.03828,121.51524,公園路21號西北側,Zhongzheng Dist,YouBike2.0_Hondao Junior High School,No. 21， Gongyuan Rd. (Northwest),18,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 19:10:11,2023-05-08
500106086,YouBike2.0_臺北市第一女子高級中學,17,0,中正區,2023-05-08 19:14:04,25.0385,121.51288,重慶南路一段165號旁,Zhongzheng Dist,YouBike2.0_Taipei First Girls High School,No. 165， Sec. 1， Chongqing S. Rd.,17,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 19:14:04,2023-05-08
500106091,YouBike2.0_仁愛林森路口,20,0,中正區,2023-05-08 21:38:04,25.03895,121.52233,仁愛路一段路口/林森南路(東北側),Zhongzheng Dist,YouBike2.0_Ren'ai Rd. & Linsen Rd. Intersection,Sec. 1， Ren'ai Rd. & Linsen S. Rd. Intersection (Northeast),20,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:38:04,2023-05-08
500106092,YouBike2.0_捷運西門站(3號出口),36,0,中正區,2023-05-08 21:55:12,25.04178,121.50869,中華路一段/寶慶路(東南側),Zhongzheng Dist,YouBike2.0_MRT Ximen Sta. (Exit 3),Sec. 1， Zhonghua Rd. & Baoqing Rd. Intersection (Southeast),36,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:55:12,2023-05-08
500106093,YouBike2.0_仁愛金山路口,9,0,中正區,2023-05-08 21:14:04,25.0384,121.52801,仁愛路二段31號前,Zhongzheng Dist,YouBike2.0_Ren'ai Rd. & Jinshan Rd. Intersection,No. 31， Sec. 2， Ren'ai Rd.,9,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:14:04,2023-05-08
500106099,YouBike2.0_林森北平路口,20,0,中正區,2023-05-08 21:38:04,25.04659,121.52377,林森北路與北平東路口西北側,Zhongzheng Dist,YouBike2.0_Linsen Rd & Beiping Rd. Intersection,Linsen N. Rd & Beiping E. Rd. Intersection (Northwest),20,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:38:04,2023-05-08
500106104,YouBike2.0_捷運臺大醫院站(1號出口),19,0,中正區,2023-05-08 21:14:04,25.04074,121.51586,公園路/常德街口(西側),Zhongzheng Dist,YouBike2.0_MRT NTU Hospital Sta. (Exit. 1),Gongyuan Rd. & Changde St. Intersection (West),19,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:14:04,2023-05-08
500106105,YouBike2.0_臺大醫院兒童醫院,22,0,中正區,2023-05-08 21:56:14,25.04461,121.5188,中山南路8號(青島西路側),Zhongzheng Dist,YouBike2.0_National Taiwan University Children's Hospital,No. 8， Zhongshan S. Rd. (Qingdao W. Rd.),22,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:56:14,2023-05-08
500106106,YouBike2.0_林森濟南路口(東北側),15,0,中正區,2023-05-08 21:42:04,25.0425,121.5227,林森南路/濟南路一段口(東北側),Zhongzheng Dist,YouBike2.0_Linsen Rd. & Jinan Rd. Intersection (Northeast),Linsen S. Rd. & Sec. 1， Jinan Rd. Intersection (Northeast),15,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:42:04,2023-05-08
500106107,YouBike2.0_仁愛紹興街口(南側),17,0,中正區,2023-05-08 20:14:04,25.03837,121.52345,仁愛路一段/紹興南街口(南側),Zhongzheng Dist,YouBike2.0_Ren'ai Rd. & Shaoxing St. Intersection (South),Sec. 1， Ren'ai Rd. & Shaoxing S. St. Intersection (South),17,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 20:14:04,2023-05-08
500106111,YouBike2.0_國家音樂廳,22,0,中正區,2023-05-08 21:26:04,25.03788,121.51904,信義路一段(國家音樂廳西北側),Zhongzheng Dist,YouBike2.0_National Concert Hall,Sec. 1， Xinyi Rd. (National Concert Hall Northwest),22,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:26:04,2023-05-08
500106112,YouBike2.0_忠孝西重慶南路口,33,0,中正區,2023-05-08 21:55:12,25.04724,121.51272,忠孝西路一段100號前,Zhongzheng Dist,YouBike2.0_Zhongxiao W. Rd. & Chongqing S. Rd. Intersection,No. 100， Sec. 1， Zhongxiao W. Rd.,33,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:55:12,2023-05-08
500106118,YouBike2.0_捷運中正紀念堂站(2號出口),12,0,中正區,2023-05-08 21:26:04,25.03212,121.51861,羅斯福路一段10號前,Zhongzheng Dist,YouBike2.0_MRT C.K.S Memorial Hall Sta.(Exit 2),No. 10， Sec. 1， Roosevelt Rd.,12,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:26:04,2023-05-08
500107002,YouBike2.0_圓山風景區,15,0,中山區,2023-05-08 21:37:04,25.07805,121.5295,北安路/北安路77巷口(西北側),Zhongshan Dist,YouBike2.0_Yuanshan Scenic Area,Bei'an Rd./Ln. 77， Bei'an Rd. Intersection,15,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:37:04,2023-05-08
500107004,YouBike2.0_劍潭社區,13,0,中山區,2023-04-19 11:06:04,25.08524,121.53748,通北街146巷2弄2號(對面公園),Zhongshan Dist,YouBike2.0_Jiantan Community,No. 2， Aly. 2， Ln. 146， Tongbei St. (Opposite),13,0,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-04-19 11:06:04,2023-04-19
500107006,YouBike2.0_樂群二明水路口,20,0,中山區,2023-05-08 21:41:04,25.08009,121.55226,樂群二路/明水路口(東北側),Zhongshan Dist,YouBike2.0_Lequn 2nd & Mingshui Rd. Intersection,Lequn 2nd/Mingshui Rd. Intersection,20,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:41:04,2023-05-08
500107011,YouBike2.0_捷運大直站(3號出口),34,0,中山區,2023-05-08 21:54:04,25.07923,121.5473,北安路536號(旁),Zhongshan Dist,YouBike2.0_Dazhi Station (Exit 3),No. 536， Bei'an Rd.,34,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:54:04,2023-05-08
500107013,YouBike2.0_南京遼寧街口,34,0,中山區,2023-05-08 21:55:12,25.05176,121.54217,南京東路三段189號(對面),Zhongshan Dist,YouBike2.0_Nanjing Rd. & Liaoning St. Intersection,No. 189， Sec. 3， Nanjing E. Rd. (Opposite),34,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:55:12,2023-05-08
500107014,YouBike2.0_伊通長安路口,21,0,中山區,2023-05-08 21:45:05,25.04833,121.53469,伊通街/長安東路二段(西南側路側),Zhongshan Dist,YouBike2.0_Yitong St. & Chang'an Rd. Intersection,Yitong St. & Sec. 2， Chang'an E Rd. Intersection (Southwest),21,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:45:05,2023-05-08
500107022,YouBike2.0_民生建國路口,26,0,中山區,2023-05-08 21:29:04,25.05778,121.53692,民生東路三段 / 建國北路二段口,Zhongshan Dist,YouBike2.0_Minsheng Rd. & Jianguo Rd. Intersection,Sec. 3， Minsheng E Rd. & Sec. 2， Jianguo N Rd. Intersection,26,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:29:04,2023-05-08
500107024,YouBike2.0_捷運中山國中站,62,0,中山區,2023-05-08 21:57:04,25.06106,121.54406,復興北路386號南側,Zhongshan Dist,YouBike2.0_MRT Zhongshan Junior High School Sta.,No. 386， Fuxing N Rd. (South),62,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:57:04,2023-05-08
500107025,YouBike2.0_龍江錦州街口,16,0,中山區,2023-05-08 21:57:04,25.06045,121.54077,龍江路287號前方,Zhongshan Dist,YouBike2.0_Long Jiang Rd. & Jinzhou St. Intersection,No. 287， Long Jiang Rd.,16,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:57:04,2023-05-08
500107026,YouBike2.0_建國長春路口,16,0,中山區,2023-05-08 21:54:04,25.05469,121.53686,建國北路/長春路口(南側),Zhongshan Dist,YouBike2.0_Jianguo Rd. & Changchun Rd. Intersection,Jianguo N Rd. & Changchun Rd. Intersection (South),16,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:54:04,2023-05-08
500107028,YouBike2.0_捷運松江南京站(7號出口),75,0,中山區,2023-05-08 21:52:04,25.05246,121.5332,松江路119號前,Zhongshan Dist,YouBike2.0_MRT Songjiang Nanjing Sta. (Exit 7),No. 119， Songjiang Rd.,75,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:52:04,2023-05-08
500107033,YouBike2.0_江寧公園,15,0,中山區,2023-05-08 21:54:04,25.0614,121.53929,合江街186號對側,Zhongshan Dist,YouBike2.0_Jiangning Park,No. 186， Hejiang St. (Opposite),15,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:54:04,2023-05-08
500107034,YouBike2.0_民權龍江路口,32,0,中山區,2023-05-08 21:57:13,25.06225,121.54107,民權東路三段與龍江路口東南側,Zhongshan Dist,YouBike2.0_Minquan E. Rd. & Long Jiang Rd. Intersection,Sec. 3， Minquan E. Rd. & Long Jiang Rd. Intersection (Southeast),32,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:57:13,2023-05-08
500107038,YouBike2.0_捷運中山國小站(4號出口),20,0,中山區,2023-05-08 21:55:12,25.06283,121.52697,民權東路一段/民權東路一段71巷口,Zhongshan Dist,YouBike2.0_MRT Zhongshan Elementary School Sta. (Exit 4),Sec. 1， Minquan E. Rd. & Ln. 71， Sec. 1， Minquan E. Rd. Intersection,20,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:55:12,2023-05-08
500107042,YouBike2.0_臺北市立美術館,24,0,中山區,2023-05-08 19:04:43,25.06987,121.52291,花博公園5號出入口旁,Zhongshan Dist,YouBike2.0_Taipei Fine Arts Museum,Taipei EXPO Park Yuanshan Gate 5,24,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 19:04:43,2023-05-08
500107046,YouBike2.0_仁德公園,18,0,中山區,2023-04-17 00:35:05,25.05337,121.5289,吉林路108巷與南京東路二段21巷口東南側,Zhongshan Dist,YouBike2.0_Rende Park,Ln. 108， Jilin Rd. & Ln.21 ， Sec. 2， Nanjing E. Rd. Intersection (Southeast),18,0,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-04-17 00:35:05,2023-04-17
500107059,YouBike2.0_捷運中山站(2號出口),33,0,中山區,2023-05-08 21:54:04,25.05228,121.52176,南京西路4號前,Zhongshan Dist,YouBike2.0_MRT Zhongshan Sta. (Exit 2),No. 4， Nanjing W. Rd.,33,1,2023-05-08 21:57:29,2023-05-08 21:57:53,2023-05-08 21:54:04,2023-05-08
